,lot,wafers,sites,VTCNHV,IONNHV,IOFNHV,VTCNSV,IONNSV,IOFNSV,VTCNLV,IONNLV,IOFNLV,R-FN,VTCPHV,IONPHV,IOFPHV,VTCPSV,IONPSV,IOFPSV,VTCPLV,IONPLV,IOFPLV,VTCPLDSP,IONPLDSP,IOFPLDSP,R-FP,R-LAA,R-LAB,R-LAC,R-LAD,R-LAE,RCLAA-LAB,RCLAB-LAC,RCLAC-LAD,RCLAD-LAE,R-PN,R-LBA,R-LCA,RCLAX-LBA,RCLBX-LCA,RCLCX-TMA,R-PP,R-PPSW,VTHN33S,IONN33S,IOFN33S,VTHN33L,IONN33L,IOFN33L,R-TMA,VTHP33S,IONP33S,IOFP33S,VTHP33L,IONP33L,IOFP33L,RCP-LAA,RCFL-LAA,VTCNUV,VTCNTRDP,IONNTRDP,IOFNTRDP,VTHNFPG2,VTHNFDD,VTHNFER2,VTHNFGD2,IONNH,VTHNH,BVNGOX-1,C-GN---3a,BVNGOX-2a,IONNPA,VTHNPA,BVDNPA,IONPH,VTHPH,BVDPH,C-GP---5a,BVPGOX-1,RSCRS2,BVTN,BVTN---3,C-PA-PB1,BVPA-PB2,RSPA,IONNNO-1,VTHNNO-1,BVDNNO-1,IONPNO-1,VTHPNO-1,BVDPNO-1,RSWL,BVDNSHS,BVDNNOS,VTHN_SB1p0,IONN_SB1p0,BVDN_SB1p0,FIONNPNO-H,FIONPPNO-H,SUMIOFF
51,4C57667-01,13.0,5.0,0.6725467555555558,0.22566155555555567,-10.677042002811664,0.6161947111111109,0.2568811111111111,-10.122154127242148,0.46700204444444443,0.35671488888888886,-8.804251090116589,162.57613333333333,-0.7575737333333334,-0.07034795555555555,-11.117654548144795,-0.677722711111111,-0.09174715555555556,-10.883301348461545,-0.477345777777778,-0.15393888888888893,-9.100382990540176,-0.7926984444444443,-0.014316622222222219,-11.75124764027148,180.64528888888893,1782.0071111111101,1340.0271111111108,1498.078666666666,1436.3115555555557,1424.0328888888891,27274.293333333335,25775.68,29295.862222222222,31009.053333333333,157.57906666666676,302.87168888888885,55.42443555555561,2976.3235555555552,609.5334666666668,592.1318666666666,184.72119999999993,4774.711659192829,0.4629812000000001,6.178555555555558,-11.42239140342222,0.13920519999999995,7.42772222222222,-7.752679758013336,38.191324444444426,-0.4949214666666666,-2.830666666666665,-11.17157392215247,-0.2434300888888888,-3.654493333333331,-9.040565118662217,954570.2222222222,1385539.5555555555,0.3210255111111112,0.5788448888888891,0.06921706666666669,-11.34281020139013,7.701511111111107,7.672355555555554,2.6623111111111117,2.671155555555555,0.4693988444444446,0.5570634222222224,-18.01222222222222,153.06882040119993,17.43977777777779,0.008512538222222222,1.4906222222222225,6.0844444444444346,-0.2849659111111111,-0.5858049777777775,-10.257128888888888,150.9751519146221,17.570888888888877,17.661008888888887,-13.796888888888882,-12.332444444444434,127.25062305093333,-18.732000000000006,1364.009333333333,0.49650119999999975,0.24694302222222222,11.03904,-0.3027415555555555,-0.2746811111111112,-10.725000000000001,145491.55555555556,9.729138392857141,11.012840000000004,0.3091957333333334,1.130963555555556,11.259982222222227,-11.882502125803569,-11.613175183318384,-8.774188655919643
52,4C57668-01,13.0,5.0,0.6488280444444448,0.2389053333333335,-10.513033216756755,0.6005592444444446,0.2672493333333334,-10.016524333121072,0.454751777777778,0.3667820000000002,-8.681317840372198,160.93826666666672,-0.7409968888888887,-0.07550606666666665,-11.106995322062781,-0.6611417777777784,-0.0971937111111111,-10.821212862511205,-0.4613200888888889,-0.16119733333333347,-8.963988998330361,-0.7767205333333332,-0.015151177777777776,-11.666442021493214,180.4668,1723.2702222222235,1444.963999999999,1448.5848888888895,1418.3777777777773,1383.030666666666,25759.84888888889,28609.693333333333,31066.651785714286,29693.64888888889,157.15031111111108,301.92902222222193,55.53616444444441,2914.2217777777764,613.869466666667,594.0456444444443,183.7708,4803.233777777775,0.4701480000000001,6.162359999999996,-11.68352831763392,0.15225635555555556,7.409337777777777,-7.934697739111109,38.16310222222223,-0.4996117777777781,-2.822944444444445,-11.26201913569508,-0.24052955555555555,-3.6775977777777764,-8.993069258844441,917753.1111111111,1312713.3333333333,0.31811355555555554,0.5589085777777778,0.07286631696428572,-11.132387807085209,7.621244444444443,7.596355555555558,2.6708888888888898,2.6787111111111113,0.475058755555556,0.5496678666666667,-17.94666666666667,147.8240656427111,17.325111111111102,0.008744687111111111,1.4801777777777756,6.101822222222217,-0.2888271111111113,-0.5780020888888888,-10.218986666666664,150.02651187066667,17.425555555555572,17.030448888888888,-13.692888888888891,-12.327777777777772,130.14812958497777,-19.00133333333331,1424.6951111111114,0.5051373333333334,0.23165106666666668,11.092759999999998,-0.30552688888888874,-0.2731775999999998,-10.685031111111106,140712.66666666666,9.740928888888885,11.06024,0.2940951999999998,1.1505697777777772,11.343608888888884,-12.768731749466664,-11.854302608711103,-8.628324519391107
53,4C57716-01,13.041666666666666,5.0,0.6847463425925925,0.2151914351851852,-10.869347854214961,0.6279564814814813,0.24659282407407399,-10.356396600626168,0.4735115740740743,0.34291666666666665,-8.902149418051161,167.96805555555554,-0.7721665740740734,-0.06639773148148151,-11.218234109483568,-0.6946160648148146,-0.08547053240740744,-11.11033281775701,-0.49417726851851856,-0.1462800925925927,-9.333541903004672,-0.7921563888888891,-0.01413694444444445,-11.664531304930225,183.95609302325576,1668.54861111111,1482.9129629629624,1504.2870370370367,1492.0504629629631,1560.9625,26101.76388888889,27862.958333333332,26912.52314814815,28066.11111111111,163.34374999999997,298.5941203703705,56.62068518518522,3012.427777777779,628.4986111111109,622.4597222222221,189.14050925925937,4791.495833333338,0.4738618981481481,6.124215277777777,-11.721413461906971,0.15301180555555557,7.37721527777778,-7.9397105560925905,38.54114351851854,-0.4898635185185189,-2.8664558139534897,-11.199566422232563,-0.23731685185185183,-3.7035720930232565,-8.947462508361111,925025.0462962963,1342560.648148148,0.3274906944444443,0.5763947222222223,0.06898972222222222,-11.228745140790698,7.610833333333335,7.587500000000005,2.677037037037039,2.6857407407407408,0.47081296296296316,0.5472306018518521,-18.02800925925926,149.4262459108333,17.520833333333332,0.008107491666666666,1.5124999999999995,6.097824074074061,-0.28415240740740755,-0.5805560185185182,-10.235916666666675,151.33438457388897,17.568287037037024,18.14700462962963,-13.947685185185177,-12.397916666666681,125.93296342421291,-18.43634259259259,1486.2337962962954,0.5020389351851852,0.23105615740740734,11.118999999999998,-0.3034847222222223,-0.27347962962962963,-10.699805555555555,149584.67592592593,9.766777777777781,11.087097222222225,0.2966081481481482,1.1397287037037027,11.352574074074077,-12.528266767499998,-11.848045313657408,-8.86764705973953
54,4C57717-01,12.666666666666666,5.0,0.6697418055555556,0.22609652777777778,-10.691186638530507,0.6100533333333337,0.2589807870370371,-10.082017157874416,0.4674574074074074,0.35297129629629603,-8.804919212231129,168.46486111111116,-0.7622222222222226,-0.06955888888888892,-11.150709519158886,-0.6744869444444448,-0.09223740740740738,-10.847782633925236,-0.4811964814814812,-0.15269421296296293,-9.1499211840892,-0.7875545833333336,-0.014413495370370373,-11.797684902990643,183.51509259259257,1790.247222222223,1319.5981481481474,1468.2694444444437,1435.0962962962951,1444.6995370370378,25964.86574074074,28349.85648148148,28701.89351851852,29043.875,160.57398148148152,311.34916666666675,55.36337499999997,2982.614351851853,598.4900925925926,604.6500925925924,188.4075925925927,4871.583796296298,0.4548828703703702,6.2089351851851875,-11.404653056157409,0.13754583333333328,7.435488425925929,-7.729114857791665,36.427819444444445,-0.4937783333333331,-2.8294351851851847,-11.176894182465118,-0.24190291666666663,-3.6484745370370386,-9.01906832173023,950585.0462962963,1359545.8333333333,0.3240904629629632,0.5609970833333333,0.07199104166666663,-11.227325972253524,7.641296296296297,7.613518518518515,2.7782870370370376,2.786944444444445,0.4728800925925925,0.5441437037037041,-18.017592592592596,153.09633301791658,17.441666666666677,0.008818895370370373,1.4851388888888901,6.117546296296297,-0.28819967592592605,-0.5694687962962962,-10.293509259259265,151.31746169449076,17.6,18.096398148148143,-13.88287037037038,-12.386805555555554,127.47966844597224,-18.683564814814797,1436.5152777777778,0.49784638888888894,0.24529282407407405,11.03584722222222,-0.30654990740740734,-0.25324435185185185,-10.758222222222228,147030.37037037036,9.750847222222214,11.00571759259259,0.3086934722222223,1.1305652777777773,11.25627777777778,-12.273907956574076,-11.772662056064815,-8.747994593669771
55,4C57718-01,13.0,5.0,0.6724426222222227,0.2247059999999999,-10.745237314653156,0.6132474666666664,0.2585051111111111,-10.143634851657653,0.4673468888888888,0.3556535555555556,-8.817396588205357,165.65457777777777,-0.7599393333333337,-0.06999835555555554,-11.132244908026918,-0.6796125333333335,-0.0911267333333333,-10.873127807798213,-0.48548057777777714,-0.15253444444444444,-9.167886907433035,-0.7947693777777776,-0.014257866666666666,-11.801246020627795,182.34244444444442,1788.3013333333336,1450.3377777777775,1480.719111111111,1424.5093333333318,1451.844,26568.862222222222,28924.431111111113,28393.84,29495.862222222222,161.15004444444443,304.9257777777778,54.89645777777779,2973.585333333332,595.2468888888889,599.7609333333329,186.98013333333336,4835.51244444445,0.4590991999999998,6.237893333333332,-11.443924918266665,0.1418317777777778,7.46780444444444,-7.786841561675559,37.65281777777779,-0.4934905777777776,-2.8580888888888905,-11.166118169285726,-0.23968782222222232,-3.690284444444445,-8.995234382671109,942747.6444444444,1340134.6666666667,0.32044306666666694,0.5740111999999999,0.07004679999999999,-11.344622355357142,7.605155555555553,7.576133333333339,2.7860444444444457,2.7948444444444447,0.4757103111111112,0.5306666666666666,-18.042444444444442,152.69705644062213,17.386888888888887,0.009769032000000002,1.4429777777777781,6.135714285714296,-0.2907259555555554,-0.5547833333333333,-10.287155555555556,150.82104401195556,17.561111111111096,17.859279999999995,-13.860222222222228,-12.34977777777778,127.47487375257771,-18.713777777777775,1467.2008888888886,0.5045608888888888,0.21616840000000004,11.102111111111105,-0.3089593777777779,-0.23871408888888887,-10.747080000000002,151854.3111111111,9.792391111111106,11.060772321428571,0.2799243111111112,1.1491808888888886,11.36275555555556,-12.279039896266667,-11.769833868088897,-8.79276032529148
56,4C57719-01,13.0,5.0,0.6813093333333333,0.21806977777777775,-10.800769022695448,0.6247509777777779,0.249858888888889,-10.279143095126697,0.47272142222222213,0.3499559999999999,-8.832645799937506,173.16897777777783,-0.7657211555555554,-0.06868697777777778,-11.131466856696425,-0.680872888888889,-0.0904678888888889,-10.89642478529148,-0.49694391111111114,-0.1477744444444445,-9.306103802617116,-0.7972183555555561,-0.014076266666666663,-11.666943141666671,185.21231111111112,1712.8871111111107,1343.3791111111104,1388.658222222222,1521.9302222222225,1413.6631111111112,25674.035555555554,28558.12,27663.32,28522.293333333335,163.76519999999996,308.30008888888887,56.518382222222215,3049.779555555554,610.2784444444445,576.7495111111108,191.05319999999998,4905.975555555555,0.4558370666666669,6.2141955555555555,-11.55448891508929,0.13937497777777777,7.438651111111112,-7.771827211559997,37.88768444444446,-0.4891829333333328,-2.8512733333333324,-11.21639499713006,-0.23655808888888866,-3.676084444444443,-8.945467114768885,946166.8444444444,1364912.888888889,0.32659368888888907,0.5770040888888888,0.06935795555555552,-11.24826812578475,7.5203999999999995,7.4975555555555555,2.601866666666666,2.612177777777779,0.47036928888888907,0.5592226222222221,-18.022666666666666,148.3326952108444,17.38911111111112,0.009492695111111112,1.453333333333333,6.129822222222232,-0.29029426666666674,-0.5632831111111112,-10.289288888888887,150.75098164084437,17.522888888888883,18.50942666666666,-13.827555555555556,-12.35866666666666,125.67558075840012,-18.519777777777797,1487.8164444444453,0.49776106666666653,0.2531147111111112,11.021880000000001,-0.3083802222222221,-0.25008177777777774,-10.757808888888883,154129.46666666667,9.709391111111115,11.002435555555557,0.31561497777777775,1.132088888888889,11.238142222222228,-13.048402765089275,-11.85547675733333,-8.900638108468744
57,4C57757-01,12.833333333333334,5.0,0.6634191666666663,0.22800717592592587,-10.666852082028171,0.6040483796296295,0.261684953703704,-10.08828403350704,0.46972449074074063,0.34871620370370376,-8.875416339582161,165.94134259259263,-0.7567969444444442,-0.06968483796296294,-11.1009767846729,-0.6746906481481486,-0.09132243055555556,-10.949266935399066,-0.4768434722222223,-0.15330995370370365,-9.166344916638495,-0.7782901388888886,-0.014810000000000009,-11.689915232394359,186.2349074074074,1809.4416666666657,1544.2671296296292,1528.3486111111115,1546.465277777777,1492.019444444445,26559.574074074073,28694.99537037037,26671.675925925927,26750.96759259259,162.78050925925928,297.36287037037016,57.43718055555554,2920.887037037037,611.7008796296296,614.3225925925923,190.84523148148145,4845.684259259264,0.46655462962962946,6.149273148148147,-11.658966674279071,0.13420749999999995,7.452796296296293,-7.70025402518519,37.76299074074075,-0.49071814814814824,-2.8478171296296293,-11.23377962623257,-0.23890907407407422,-3.6792430555555535,-8.971092209379627,964062.8703703703,1394437.962962963,0.3230033333333334,0.5574409259259255,0.07273780092592591,-11.103696452651167,7.66925925925926,7.644583333333329,2.634907407407407,2.6433796296296297,0.4758332407407408,0.5220694444444446,-17.959953703703704,148.94059279537032,17.459027777777777,0.008324917592592589,1.5016203703703708,6.084305555555546,-0.28766930555555553,-0.5604221296296296,-10.28137037037037,151.37138056111104,17.565972222222225,17.799712962962953,-13.89652777777777,-12.387037037037057,126.99680713717588,-18.534259259259247,1522.347685185184,0.5043574537037038,0.2174268055555556,11.119050925925931,-0.3077821296296296,-0.2442639351851851,-10.750375000000005,152813.33333333334,9.797518518518519,11.07739069767442,0.2807607870370368,1.1472685185185187,11.357509259259265,-12.534295244722209,-11.860615304744185,-8.697429605319245
58,4C57758-01,13.0,5.0,0.6564156444444444,0.23297244444444445,-10.56423947348649,0.5963535555555556,0.26725555555555547,-9.9599436793125,0.4695298666666667,0.3507586666666667,-8.848091449419638,162.37768888888888,-0.7693523111111108,-0.06673215555555552,-11.14180128973094,-0.6904123999999993,-0.08678751111111109,-11.050956899820637,-0.49583239999999984,-0.14620333333333335,-9.337059940565021,-0.7921918666666667,-0.014100800000000009,-11.869860357882876,182.66884444444455,1730.1591111111095,1467.7773333333348,1516.6155555555554,1439.229777777778,1483.4875555555557,24997.902222222223,27897.46222222222,27043.98222222222,27782.155555555557,159.93875555555542,311.62884444444444,57.095057777777775,2997.7942222222237,655.0183555555554,600.6286222222218,187.64066666666648,4817.95155555556,0.4525912444444444,6.215742222222214,-11.540680397244438,0.13815511111111106,7.447300000000005,-7.747952466191109,37.98383111111112,-0.4941937333333331,-2.8408866666666674,-11.245884592780286,-0.23954826666666656,-3.683808888888886,-8.976676097208884,939217.8222222222,1371722.2222222222,0.32105382222222256,0.5612240000000003,0.07211906666666663,-11.24261741896861,7.60346666666666,7.580844444444438,2.5359555555555566,2.5454222222222214,0.46350177777777773,0.568086711111111,-18.00533333333333,152.95480850764437,17.529111111111106,0.008524572000000003,1.4911999999999999,6.102399999999988,-0.2867915999999999,-0.5683432444444445,-10.270942222222223,151.11421594973325,17.577111111111115,18.176577777777773,-13.828888888888883,-12.366222222222214,126.11983153648876,-18.525777777777762,1500.5911111111109,0.4924419999999999,0.25799262222222247,11.015799999999997,-0.3067644888888888,-0.2530236444444443,-10.73789777777778,147042.0888888889,9.697933333333328,10.988517857142858,0.32330213333333335,1.1183195555555552,11.253262222222224,-12.75030438413333,-12.331808249508928,-8.644882161906668
59,4C57759-01,13.0,5.0,0.6754403555555557,0.22151964285714285,-10.845814732477482,0.6155653333333332,0.2551145089285714,-10.258358749556551,0.48086008888888904,0.3431955555555558,-9.00704945284445,159.03782222222227,-0.7755773333333329,-0.06575857777777777,-11.17597848508929,-0.6896790666666666,-0.0866367111111111,-11.033167047657654,-0.5049615111111111,-0.14306933333333338,-9.51431111981532,-0.7838632888888886,-0.014541555555555556,-11.751852453468468,176.80551111111106,1744.7373333333326,1546.4577777777788,1570.1759999999997,1429.4799999999993,1396.4075555555562,26116.56,27123.92,27175.315555555557,26807.04,156.27982222222218,304.9589777777779,55.81606666666667,2986.7084444444454,632.4801777777778,619.2431999999999,180.80084444444435,4769.738222222222,0.46137760000000005,6.214515555555557,-11.370584004044444,0.14818279999999998,7.442375555555557,-7.873419360955556,38.374342222222225,-0.488165688888889,-2.863522222222223,-11.106923904887891,-0.23822773333333339,-3.69335333333333,-8.97595290994667,907552.088888889,1312219.111111111,0.32301480000000016,0.5673666222222223,0.07136053333333334,-11.260318355560546,7.726088888888888,7.695511111111113,2.5532000000000012,2.5644888888888873,0.46867764444444443,0.5469648,-18.121999999999996,153.73979714991097,17.515111111111107,0.009106683555555562,1.4718666666666667,6.0803999999999885,-0.2822946222222223,-0.5844618666666667,-10.229706666666665,151.93752376839998,17.677111111111113,17.368964444444448,-13.790444444444448,-12.321555555555552,126.95930122453328,-18.616888888888905,1491.1715555555547,0.5008167555555553,0.2249970222222223,11.122159999999996,-0.3019716888888887,-0.27448142222222216,-10.694244444444447,148001.86666666667,9.77173777777777,11.08376444444444,0.28856564444444466,1.1413706666666668,11.357902222222213,-11.596094862376686,-11.428707287533639,-8.893837436581077
60,4C57760-01,13.0,5.0,0.6737099111111108,0.2220531111111111,-10.77432467304933,0.6141384888888893,0.25560355555555564,-10.173934983477476,0.48060613333333346,0.3419213333333335,-8.92366181529597,161.3764444444443,-0.7732859111111109,-0.06718024444444444,-11.172857820717496,-0.6846421333333331,-0.08943924444444452,-11.013861977837834,-0.4856966666666667,-0.15029155555555557,-9.229520795394611,-0.810166444444445,-0.01332846666666666,-11.789935963652958,182.19151111111105,1635.931111111112,1456.8173333333332,1524.160444444443,1472.3559999999995,1443.0960000000005,24691.444444444445,27590.213333333333,26104.253333333334,28077.14222222222,160.40777777777777,307.1908888888888,55.65686666666671,2992.1168888888897,614.9839555555557,621.0410666666668,187.64453333333333,4799.148000000001,0.47171408888888877,6.125073333333334,-11.518416451422217,0.15783013333333334,7.368195555555551,-7.995795243959819,38.52873333333332,-0.49909524444444425,-2.8348400000000002,-11.18076602905831,-0.2397690666666665,-3.6947911111111127,-8.991604297937778,872716.7111111111,1248498.6666666667,0.32544320000000027,0.5621817777777778,0.07186448888888886,-11.240653266188348,7.627555555555554,7.600933333333333,2.392088888888889,2.4062222222222225,0.46769084444444464,0.5535243999999999,-18.004666666666672,153.30778188146658,17.49688888888888,0.009681083555555558,1.4557333333333329,6.1226222222222155,-0.28768599999999994,-0.5613359555555556,-10.234382222222223,150.65639608746673,17.497777777777774,18.22836,-13.71111111111111,-12.317999999999996,129.0780006298221,-18.78622222222223,1608.3866666666672,0.5014658666666665,0.2336708000000001,11.082750000000003,-0.30690866666666683,-0.2566318222222223,-10.684564444444444,148801.82222222222,9.74283482142857,11.049924107142854,0.3025616000000002,1.1366951111111112,11.322337777777774,-12.280854268400004,-11.779640104800004,-8.788786578484446
61,4C57784-01,13.0,5.0,0.6730125333333337,0.22137333333333326,-10.705090103357456,0.6206317333333331,0.25163155555555566,-10.258276797382878,0.48882084444444457,0.334638392857143,-8.98892396517857,162.5817333333334,-0.7677621333333328,-0.06630024444444442,-11.147631643408076,-0.6851416888888889,-0.08729979999999994,-10.988288223856502,-0.5021175555555554,-0.14245133333333326,-9.389300545000003,-0.7827860000000002,-0.014335111111111118,-11.86493186635134,181.71591111111093,1689.708444444444,1401.8413333333333,1795.242666666667,1550.4142222222222,1529.084444444444,26266.897777777776,26151.124444444446,26486.435555555556,26346.457777777778,159.20333333333335,317.29320000000007,57.928853333333365,3046.706666666668,610.3145777777773,600.2617333333336,185.92057777777768,4788.516000000006,0.4699577333333335,6.121964444444447,-11.697455620177767,0.1509201333333333,7.368724444444444,-7.914400864662227,38.09355555555555,-0.4884913333333333,-2.850095555555555,-11.226933702142867,-0.23777182222222212,-3.6748666666666683,-8.953793711031103,888279.2444444444,1281717.7777777778,0.33001097777777794,0.574478711111111,0.06932346666666661,-11.318100804459462,7.587333333333333,7.565777777777778,2.6594196428571455,2.6624888888888893,0.46910137777777766,0.5457631555555557,-17.98999999999999,152.39909343577776,17.485111111111102,0.008334312444444446,1.4980444444444447,6.114977777777773,-0.28557026666666674,-0.5770086666666663,-10.280684444444443,150.96779760471105,17.571333333333342,18.13691555555556,-13.880444444444468,-12.405777777777793,127.43450214546662,-18.60355555555554,1518.2795555555565,0.4994165777777776,0.23736715555555557,11.12536,-0.30560519999999997,-0.26810688888888884,-10.75235555555555,144527.51111111112,9.806635555555552,11.090031111111104,0.30248333333333316,1.133420444444445,11.355031111111115,-12.78320037,-12.404297680458724,-8.853009617806313
62,4C57785-01,13.125,5.0,0.6833243055555555,0.21795740740740732,-10.833031198883718,0.6274987962962967,0.24919953703703698,-10.305359592037389,0.47957703703703697,0.34448981481481483,-8.926080295537378,163.11782407407398,-0.7548602777777774,-0.06925743055555554,-11.058584846837213,-0.6797687037037036,-0.08940120370370375,-10.958525744813086,-0.48808231481481507,-0.14816504629629626,-9.244722901718308,-0.7760838425925924,-0.014766759259259266,-11.657510229719625,182.79587962962964,1823.3175925925925,1449.0472222222222,1656.0259259259265,1584.3143518518516,1439.6504629629637,25897.11574074074,26774.34259259259,27610.49537037037,24849.097222222223,160.74208333333334,315.1079166666666,55.8805,2952.7592592592596,598.2509259259258,571.534675925926,186.2873148148149,4882.583796296296,0.45991102325581407,6.238730232558142,-11.59900137358139,0.16022916279069763,7.427209302325582,-8.04481637443721,37.85362500000001,-0.4780274883720932,-2.9066372093023234,-11.15378118781396,-0.22929158139534886,-3.7459255813953494,-8.858952031167446,908900.3255813953,1310560.465116279,0.330454675925926,0.5776767129629629,0.06931231481481485,-11.25782164929577,7.6979629629629605,7.674074074074072,2.7836574074074076,2.7918981481481486,0.46703606481481497,0.557106990740741,-17.97939814814816,148.95201890541662,17.46458333333331,0.00792082824074074,1.5187037037037017,6.070324074074062,-0.28666078703703707,-0.5683302314814813,-10.274009259259262,151.37754028374994,17.56412037037038,17.5331435185185,-13.899999999999986,-12.394212962962955,127.42580872291664,-18.608101851851867,1465.077314814815,0.4951118981481481,0.2580540277777777,11.026060465116277,-0.30671180555555544,-0.2569837037037036,-10.737740740740744,149821.75925925927,9.699231481481487,11.001583333333338,0.32491763888888886,1.1232712962962965,11.237425925925933,-12.67729527328703,-11.860875729860458,-8.817448065874425
63,4C57786-01,13.0,5.0,0.6864167999999996,0.21610955555555553,-10.868156281486485,0.6326139555555549,0.24543644444444435,-10.389100107318388,0.4798024,0.34271688888888874,-8.930139677223211,167.4179111111111,-0.7916534666666669,-0.061842644444444435,-11.13790915810811,-0.710874577777778,-0.08104517777777778,-11.124558078873877,-0.5146993333333336,-0.1388206666666667,-9.576212535044844,-0.8109116888888889,-0.013084533333333332,-11.735529357040347,186.9755555555555,1669.7728888888887,1516.6257777777769,1520.33688888889,1444.6013333333328,1526.9862222222228,24557.84888888889,26218.924444444445,25141.56,25883.088888888888,162.59604444444452,293.2158666666666,58.60610222222221,2988.927555555556,570.0379999999999,599.7440444444442,190.88937777777775,4884.358666666664,0.462316,6.225628888888886,-11.421143647199994,0.14966946666666664,7.456397777777777,-7.895604978831108,38.32306666666666,-0.47970991111111133,-2.883975555555554,-11.09007477831111,-0.2313640888888888,-3.7179444444444454,-8.892347248937783,940524.3555555556,1373294.2222222222,0.32571231111111104,0.5733048444444445,0.06996966666666661,-11.302753256591933,7.676177777777774,7.6491555555555495,2.4786607142857133,2.489241071428572,0.46956764444444443,0.5609887111111106,-17.89977777777778,151.45715063697773,17.293999999999997,0.008897786222222221,1.482488888888889,6.1047555555555455,-0.2892608000000002,-0.5647282222222222,-10.243591111111106,149.45688724488883,17.390222222222224,18.2963511111111,-13.756666666666673,-12.328444444444445,128.6138234537334,-18.714000000000002,1477.5257777777772,0.4976651111111109,0.26451626666666656,11.018426666666661,-0.3092598666666667,-0.2582809333333335,-10.711115555555557,153601.95555555556,9.720174107142858,10.990128888888886,0.33001031111111095,1.1273119999999999,11.210888888888892,-11.763620444844456,-11.545977042933343,-8.89314957717411
64,4C57787-01,13.0,5.0,0.6786414222222223,0.22053755555555543,-10.761415740774785,0.6229627999999997,0.2527015555555556,-10.253167976,0.4721017333333334,0.34940777777777765,-8.852406367022418,157.08991111111104,-0.7602531111111112,-0.06863037777777782,-11.07994475879464,-0.6808253777777779,-0.08949957777777781,-10.94707036599099,-0.484357066666667,-0.15065488888888875,-9.185701501321429,-0.7840246666666667,-0.014677866666666671,-11.679435237098213,176.031511111111,1643.9533333333331,1521.7404444444446,1501.4653333333333,1405.0204444444444,1535.8631111111108,25021.408888888887,26340.84375,26057.364444444444,27354.85777777778,155.3466222222222,305.36142222222225,57.16823111111115,2970.9631111111084,580.6970666666665,607.6243555555553,179.18968888888884,4831.186666666667,0.4587242222222225,6.2311955555555585,-11.591689225803572,0.14695502222222223,7.454175555555562,-7.872226923280002,38.388683035714315,-0.49199253333333326,-2.8563888888888878,-11.215852975000004,-0.2360056444444444,-3.708495555555554,-8.940551617328888,875231.3333333334,1236116.0,0.3227347999999998,0.5770578666666663,0.07040393333333331,-11.25954080288288,7.6440888888888905,7.619511111111113,2.64102222222222,2.650888888888886,0.4695580444444444,0.5590497777777774,-17.92177777777778,148.13558956457774,17.384666666666664,0.008806140000000004,1.4804888888888885,6.089422222222208,-0.28434302222222213,-0.5899043999999999,-10.206177777777782,150.55632282302227,17.49622222222222,17.655062222222227,-13.867111111111111,-12.351999999999995,125.52587273777776,-18.426666666666677,1505.4311111111115,0.49710991111111097,0.2610754222222221,11.019231111111115,-0.30449199999999993,-0.28010293333333336,-10.680124444444447,144736.8,9.695408888888887,10.988352678571431,0.327556488888889,1.1295755555555553,11.252133333333333,-12.683350248888887,-11.853953114642858,-8.769026021205352
65,4C57788-01,13.0,5.0,0.6689438666666663,0.22660777777777766,-10.528275983058288,0.6153738222222224,0.2570697777777776,-10.021720740076928,0.4667420000000001,0.35619533333333314,-8.7434615312366,163.94226666666657,-0.7476814666666666,-0.07290551111111115,-11.045185561473215,-0.6695238222222226,-0.09384086666666666,-10.763014170904977,-0.46623764444444477,-0.15796666666666656,-8.908540582261258,-0.7947583555555563,-0.014005266666666676,-11.648254019954956,186.08293333333336,1775.3688888888894,1403.9360000000001,1483.1528888888888,1468.1302222222228,1484.5071111111106,26485.946666666667,26201.253333333334,29350.68888888889,26506.733333333334,161.39822222222224,301.64306666666687,56.7968,3049.117777777777,634.6458666666667,601.7163555555555,190.13848888888904,4849.598666666669,0.46633311111111103,6.174559999999995,-11.652425259775793,0.14828351111111115,7.413891111111107,-7.884605502240002,37.89889333333336,-0.48571191111111073,-2.8722044444444443,-11.198869830179378,-0.23461186666666686,-3.7027466666666675,-8.920499484399997,932902.3111111111,1317805.3333333333,0.3268466666666668,0.5843734666666663,0.0679094888888889,-11.281022901964286,7.703555555555554,7.678888888888889,2.826785714285715,2.830666666666667,0.4711579555555559,0.5505675555555556,-18.004666666666676,149.18832474822221,17.484444444444442,0.007449431999999999,1.534755555555555,6.069155555555542,-0.2854349333333332,-0.5769146666666668,-10.227906666666662,151.19008922626668,17.56577777777777,17.503426666666673,-13.940888888888894,-12.38977777777778,125.25723178097776,-18.379999999999992,1473.0364444444444,0.4974444000000002,0.247802488888889,11.053053333333331,-0.30360173333333357,-0.26847204444444445,-10.702982222222227,144992.97777777776,9.72500888888889,11.023573333333331,0.30985457777777786,1.1318448888888892,11.261893333333335,-12.782844100711108,-11.852433827219741,-8.655693509486609
